sample_uid	1576497	1576988	1576986	1576989
256416	0	99465.0	0	0
256420	0	103722.0	0	0
256419	0	70651.0	0	0
256414	0	98713.0	0	0
256418	0	178546.0	0	0
256417	0	63139.0	0	0
256415	0	16566.0	0	0
256421	0	87091.0	0	0
256413	0	0	185602.0	0
256412	0	0	185205.0	0
256423	0	0	0	94417.0
256422	261.0	0	0	133959.0
